sep=,
protected,800:FFF,bchecksum,0x51EE,cchecksum,0x03A3
protected,400:FFF,bchecksum,0x40DE,cchecksum,0xF293
protected,All,bchecksum,0x2FCE,cchecksum,0xFB9C
protected,Off,bchecksum,0x1F7F,cchecksum,0xEB4D
protected,1000:1FFF,bchecksum,0x39EE,cchecksum,0xEBA3
protected,0800:1FFF,bchecksum,0x2CDE,cchecksum,0xDE93
protected,All,bchecksum,0x1FCE,cchecksum,0xEB9C
protected,Off,bchecksum,0x1F3F,cchecksum,0xEB0D
protected,1000:1FFF,bchecksum,0x396E,cchecksum,0xEB23
protected,0800:1FFF,bchecksum,0x2C5E,cchecksum,0xDE13
protected,All,bchecksum,0x1F4E,cchecksum,0xEB1C
protected,Off,bchecksum,0x1F7F,cchecksum,0xEB4D
protected,1000:1FFF,bchecksum,0x39EE,cchecksum,0xEBA3
protected,0800:1FFF,bchecksum,0x2CDE,cchecksum,0xDE93
protected,All,bchecksum,0x1FCE,cchecksum,0xEB9C
protected,Off,bchecksum,0x377F,cchecksum,0x034D
protected,All,bchecksum,0x43FE,cchecksum,0x0FCC
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,All,bchecksum,0x3BFE,cchecksum,0x07CC
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,800:FFF,bchecksum,0x55EE,cchecksum,0x07A3
protected,400:FFF,bchecksum,0x48DE,cchecksum,0xFA93
protected,All,bchecksum,0x3BCE,cchecksum,0x079C
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,800:FFF,bchecksum,0x55EE,cchecksum,0x07A3
protected,400:FFF,bchecksum,0x48DE,cchecksum,0xFA93
protected,All,bchecksum,0x3BCE,cchecksum,0x079C
protected,Off,bchecksum,0x3B7F,cchecksum,0x074D
protected,All,bchecksum,0x47FE,cchecksum,0x13CC
protected,Off,bchecksum,0x377F,cchecksum,0x034D
protected,All,bchecksum,0x43FE,cchecksum,0x0FCC
protected,Off,bchecksum,0x2F3F,cchecksum,0xFB0D
protected,800:FFF,bchecksum,0x516E,cchecksum,0x0323
protected,400:FFF,bchecksum,0x405E,cchecksum,0xF213
protected,All,bchecksum,0x2F4E,cchecksum,0xFB1C
protected,Off,bchecksum,0x2F3F,cchecksum,0xFB0D
protected,800:FFF,bchecksum,0x516E,cchecksum,0x0323
protected,400:FFF,bchecksum,0x405E,cchecksum,0xF213
protected,All,bchecksum,0x2F4E,cchecksum,0xFB1C
protected,Off,bchecksum,0x3D7F,cchecksum,0x094D
protected,All,bchecksum,0x3DCE,cchecksum,0x099C
protected,Off,bchecksum,0x3B7F,cchecksum,0x074D
protected,200:3FF,bchecksum,0x4EDE,cchecksum,0x0093
protected,All,bchecksum,0x3BCE,cchecksum,0x079C
protected,Off,bchecksum,0x377F,cchecksum,0x034D
protected,400:7FF,bchecksum,0x5DEE,cchecksum,0x0FA3
protected,200:7FF,bchecksum,0x4ADE,cchecksum,0xFC93
protected,All,bchecksum,0x37CE,cchecksum,0x039C
protected,Off, bchecksum,0x0DFF,cchecksum,0xFC47
protected,All,type,XOR4,bchecksum,0x1E07,cchecksum,0x1DF5
protected,Off,bchecksum,0x0DFF,cchecksum,0xFC47
protected,040:1FF,bchecksum,0x0DC6,cchecksum,0xF332
protected,Off,bchecksum,0x0DFF,cchecksum,0xFC47
protected,040:1FF,bchecksum,0x0DC6,cchecksum,0xF332
protected,Off,bchecksum,0x0BFF,cchecksum,0xFA47
protected,040:3FF,bchecksum,0x0BC6,cchecksum,0xF132
protected,Off,bchecksum,0x07FF,cchecksum,0xF647
protected,040:7FF,bchecksum,0x07C6,cchecksum,0xED32
protected,Off,bchecksum,0x07FF,cchecksum,0xF647
protected,040:7FF,bchecksum,0x07C6,cchecksum,0xED32
protected,Off,bchecksum,0x07FF,cchecksum,0xF647
protected,040:7FF,bchecksum,0x07C6,cchecksum,0xED32
protected,Off,bchecksum,0x07FF,cchecksum,0xF647
protected,040:7FF,bchecksum,0x07C6,cchecksum,0xED32
protected,Off,bchecksum,0x377F,cchecksum,0x034D
protected,400:7FF,bchecksum,0x5DEE,cchecksum,0x0FA3
protected,200:7FF,bchecksum,0x4ADE,cchecksum,0xFC93
protected,All,bchecksum,0x37CE,cchecksum,0x039C
protected,Off,bchecksum,0x3D7F,cchecksum,0x094D
protected,All,bchecksum,0x3DCE,cchecksum,0x099C
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,800:FFF,bchecksum,0x51EE,cchecksum,0x03A3
protected,400:FFF,bchecksum,0x40DE,cchecksum,0xF293
